location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	places_code	places	keywords
109.853444,40.658626	青年路26号万达广场室内步行街三层363号商铺	青山区	包头市	B0FFGJISOZ	[]	贡茶(万达店)	内蒙古自治区	0472-5198510	餐饮服务;餐饮相关场所;餐饮相关	050000	109.853444	40.658626	150000	内蒙古自治区	贡茶
111.696031,40.806224	师大附中东巷中段路东12号	赛罕区	呼和浩特市	B0FFGSGM1G	[]	贡茶(附中东巷店)	内蒙古自治区	14747303555	餐饮服务;餐饮相关场所;餐饮相关	050000	111.696031	40.806224	150000	内蒙古自治区	贡茶
109.837357,40.658218	钢铁大街茂业天地四层F4-G06A	昆都仑区	包头市	B0FFHN6H0C	[]	贡茶(茂业店)	内蒙古自治区	18686136969	餐饮服务;餐饮相关场所;餐饮相关	050000	109.837357	40.658218	150000	内蒙古自治区	贡茶
109.843025,40.657234	钢铁大街27号苏宁广场6楼604号	昆都仑区	包头市	B0FFHHRLH9	[]	贡茶(苏宁广场店)	内蒙古自治区	0472-5100998	餐饮服务;餐饮相关场所;餐饮相关	050000	109.843025	40.657234	150000	内蒙古自治区	贡茶
111.677440,40.856230	成吉思汗大街街道滨海友谊商业广场3楼黄记煌对面1号	新城区	呼和浩特市	B0FFGG2O3P	[]	贡茶(滨海广场店)	内蒙古自治区	13327129615	餐饮服务;餐饮相关场所;餐饮相关	050000	111.677440	40.856230	150000	内蒙古自治区	贡茶
111.680839,40.797721	鄂尔多斯大街26号凯德MALL	赛罕区	呼和浩特市	B0FFI0MEWT	[]	贡茶(凯德mall店)	内蒙古自治区	15947715152	餐饮服务;餐饮相关场所;餐饮相关	050000	111.680839	40.797721	150000	内蒙古自治区	贡茶
109.871619,40.652737	二段瑞景嘉苑东墙商铺	青山区	包头市	B0FFIK5RGL	[]	贡茶(中环店)	内蒙古自治区	13190705275	餐饮服务;餐饮相关场所;餐饮相关	050000	109.871619	40.652737	150000	内蒙古自治区	贡茶
111.709774,40.830583	新华东街62号维多利摩尔城A座F7层	赛罕区	呼和浩特市	B0FFF3NSIA	[]	贡茶(维多利摩尔城A座)	内蒙古自治区	0471-3940588	餐饮服务;冷饮店;冷饮店	050700	111.709774	40.830583	150000	内蒙古自治区	贡茶
109.887336,40.659067	自由路8号街坊17栋昌福道与合作到交叉口东50米	青山区	包头市	B0FFHD89TH	[]	吉祥贡茶(包头师院店)	内蒙古自治区	13739970426	餐饮服务;冷饮店;冷饮店	050700	109.887336	40.659067	150000	内蒙古自治区	贡茶
109.854554,40.657646	钢铁大街9号附近	青山区	包头市	B0FFHQ5LM4	[]	御质贡茶	内蒙古自治区	[]	购物服务;购物相关场所;购物相关场所	060000	109.854554	40.657646	150000	内蒙古自治区	贡茶
111.693764,40.809060	师大附中东巷中段路东12号	赛罕区	呼和浩特市	B0FFHP7EHD	[]	御质贡茶	内蒙古自治区	14747303555	购物服务;购物相关场所;购物相关场所	060000	111.693764	40.809060	150000	内蒙古自治区	贡茶
111.735383,40.836053	新华东街万达百货3楼中岛电梯口	赛罕区	呼和浩特市	B0FFHFAGXV	[]	御合贡茶	内蒙古自治区	15847130905	餐饮服务;餐饮相关场所;餐饮相关	050000	111.735383	40.836053	150000	内蒙古自治区	贡茶
119.742409,49.220028	尼尔基路发达广场3楼3-304	海拉尔区	呼伦贝尔市	B0FFIJQYSI	[]	御合贡茶	内蒙古自治区	15904800969	餐饮服务;餐饮相关场所;餐饮相关	050000	119.742409	49.220028	150000	内蒙古自治区	贡茶
119.747459,49.213601	伊仕丹购物广场三楼皮草区北侧扶梯口	海拉尔区	呼伦贝尔市	B0FFICGTEZ	[]	禧御贡茶	内蒙古自治区	13948909798	餐饮服务;餐饮相关场所;餐饮相关	050000	119.747459	49.213601	150000	内蒙古自治区	贡茶
106.820250,39.659070	新华街道万达广场3楼东侧3020B	海勃湾区	乌海市	B0FFGT1XCW	[]	御质贡茶(万达店)	内蒙古自治区	18647980870;15049237667	餐饮服务;餐饮相关场所;餐饮相关	050000	106.820250	39.659070	150000	内蒙古自治区	贡茶
111.663553,40.803412	大东街一号七彩城购物中心一层	玉泉区	呼和浩特市	B0FFHSKSL5	[]	禧御贡茶(七彩城店)	内蒙古自治区	0471-3975146	餐饮服务;冷饮店;冷饮店	050700	111.663553	40.803412	150000	内蒙古自治区	贡茶
111.734041,40.835749	新华东街万达广场三楼中段北侧	赛罕区	呼和浩特市	B0FFHWEMFF	[]	四云奶盖贡茶(万达广场店)	内蒙古自治区	15947715125	餐饮服务;餐饮相关场所;餐饮相关	050000	111.734041	40.835749	150000	内蒙古自治区	贡茶
118.961210,42.274592	哈达西街与松州巷交叉口西100米	红山区	赤峰市	B0FFI4U9H6	[]	雅岛贡茶	内蒙古自治区	[]	购物服务;购物相关场所;购物相关场所	060000	118.961210	42.274592	150000	内蒙古自治区	贡茶
118.919620,42.254780	西拉沐沦大街2-84号(水岸天街万达幼儿园东侧)	红山区	赤峰市	B0FFI7S0CM	[]	曼松贡茶	内蒙古自治区	18204760018;13704768918	购物服务;购物相关场所;购物相关场所	060000	118.919620	42.254780	150000	内蒙古自治区	贡茶
107.980933,39.091559	西鄂尔多斯路步行街北门口	鄂托克旗	鄂尔多斯市	B0FFI82L96	[]	宫悦贡茶(乌兰镇店)	内蒙古自治区	15247712440	购物服务;购物相关场所;购物相关场所	060000	107.980933	39.091559	150000	内蒙古自治区	贡茶
111.132097,40.720311	察素齐镇人民路步行街维多利财富广场3楼	土默特左旗	呼和浩特市	B0FFHY6J1M	[]	滋蛋仔冰激凌	内蒙古自治区	15848383639	餐饮服务;餐饮相关场所;餐饮相关	050000	111.132097	40.720311	150000	内蒙古自治区	贡茶
109.852585,40.659730	银河路万达北门对面德盟通讯二楼	青山区	包头市	B0FFHDTIGL	[]	那时花开休闲水吧	内蒙古自治区	18904724492	餐饮服务;休闲餐饮场所;休闲餐饮场所	050400	109.852585	40.659730	150000	内蒙古自治区	贡茶
111.669520,40.814680	中山西路海亮广场6层(近阳光谷电玩城)	回民区	呼和浩特市	B0FFFDR87Q	[]	海亮美食城	内蒙古自治区	18647120651	餐饮服务;快餐厅;快餐厅	050300	111.669520	40.814680	150000	内蒙古自治区	贡茶
106.150643,38.492728	金波北街75号万达广场F2层	西夏区	银川市	B0FFH1SZVA	[]	贡茶(万达广场)	宁夏回族自治区	[]	餐饮服务;冷饮店;冷饮店	050700	106.150643	38.492728	640000	宁夏回族自治区	贡茶
114.986694,27.114351	井冈山大道新世界广场A座莱斯百货一楼	吉州区	吉安市	B0FFG1HILX	[]	贡茶	江西省	13217067756	餐饮服务;餐饮相关场所;餐饮相关	050000	114.986694	27.114351	360000	江西省	贡茶
117.254493,29.304251	朝阳路784号雕塑瓷厂后门近东二路10米	珠山区	景德镇市	B0FFI3E48R	[]	贡茶	江西省	18907985768	餐饮服务;餐饮相关场所;餐饮相关	050000	117.254493	29.304251	360000	江西省	贡茶
114.902741,26.790817	工农兵大道泰豪商城一楼季季红火锅对面	泰和县	吉安市	B0FFGI1JF2	[]	贡茶	江西省	15297963837	餐饮服务;餐饮相关场所;餐饮相关	050000	114.902741	26.790817	360000	江西省	贡茶
115.816020,28.729897	财经大学麦庐园校区尚信路D6号	青山湖区	南昌市	B0FFH3HLV8	[]	贡茶	江西省	13819961662	餐饮服务;冷饮店;冷饮店	050700	115.816020	28.729897	360000	江西省	贡茶
115.789160,25.596635	文武坝镇沿江路116号	会昌县	赣州市	B0FFI1YL6S	[]	贡茶	江西省	0797-5596148	餐饮服务;餐饮相关场所;餐饮相关	050000	115.789160	25.596635	360000	江西省	贡茶
117.434553,28.404773	弋江镇广场路54号	弋阳县	上饶市	B0FFHZZX1L	[]	贡茶	江西省	18801506558	餐饮服务;餐饮相关场所;餐饮相关	050000	117.434553	28.404773	360000	江西省	贡茶
116.876300,29.350288	田畈街镇老街	鄱阳县	上饶市	B0FFI0Q90O	[]	貢茶	江西省	15958353376	餐饮服务;冷饮店;冷饮店	050700	116.876300	29.350288	360000	江西省	贡茶
115.349230,26.308450	潋江镇将军大道南外村委会西侧1号楼D1110房(农商银行隔壁)	兴国县	赣州市	B0FFHZS1BF	[]	贡茶	江西省	15387841336	餐饮服务;餐饮相关场所;餐饮相关	050000	115.349230	26.308450	360000	江西省	贡茶
116.017609,28.672372	奥体天虹4楼	南昌县	南昌市	B0FFHUGU3F	[]	贡茶	江西省	[]	餐饮服务;冷饮店;冷饮店	050700	116.017609	28.672372	360000	江西省	贡茶
117.197410,29.291777	珠山西路15号附近	昌江区	景德镇市	B0FFHZVVWG	[]	贡茶	江西省	[]	餐饮服务;冷饮店;冷饮店	050700	117.197410	29.291777	360000	江西省	贡茶
115.868850,28.699159	庐山南大道369号铜锣湾广场5层13铺位	青山湖区	南昌市	B0FFHF6CEK	[]	御可贡茶(铜锣湾店)	江西省	18779870002	餐饮服务;餐饮相关场所;餐饮相关	050000	115.868850	28.699159	360000	江西省	贡茶
118.246784,28.670344	冰溪镇解放西路A6号东边起第一层10号	玉山县	上饶市	B0FFHBLT9V	[]	贡茶	江西省	14796339099	餐饮服务;冷饮店;冷饮店	050700	118.246784	28.670344	360000	江西省	贡茶
115.140995,29.234099	S306(协和大道)	武宁县	九江市	B0FFHS4P5X	[]	贡茶	江西省	[]	餐饮服务;冷饮店;冷饮店	050700	115.140995	29.234099	360000	江西省	贡茶
115.848040,28.692477	万达金街1-1003号(必胜客旁)	青山湖区	南昌市	B0FFGD32PG	[]	禧御贡茶(万达金街店)	江西省	0791-83859491;0791-83856027	餐饮服务;冷饮店;冷饮店	050700	115.848040	28.692477	360000	江西省	贡茶
115.904827,28.676784	八一大道333号万达广场1层D2号	东湖区	南昌市	B0FFH02CU4	[]	御可贡茶(八一万达广场店)	江西省	18576774117;18279161413	餐饮服务;冷饮店;冷饮店	050700	115.904827	28.676784	360000	江西省	贡茶
115.868515,28.567611	金沙三路恒大城剧场(万客隆超市南侧旁)1楼094号	南昌县	南昌市	B0FFHIHFSC	[]	贡茶(恒大店)	江西省	17770899376	餐饮服务;餐饮相关场所;餐饮相关	050000	115.868515	28.567611	360000	江西省	贡茶
116.013624,29.679314	前进东路511号九江学院-主校区四服务楼一楼	濂溪区	九江市	B0FFGT59ZK	[]	贡茶(九江学院店)	江西省	13870215170	餐饮服务;餐饮相关场所;餐饮相关	050000	116.013624	29.679314	360000	江西省	贡茶
113.874251,27.616870	安源镇世纪广场翡翠城寻蛙记对面	安源区	萍乡市	B0FFHBGXSN	[]	贡茶(翡翠城店)	江西省	0799-7888336	餐饮服务;餐饮相关场所;餐饮相关	050000	113.874251	27.616870	360000	江西省	贡茶
115.922143,28.654250	解放西路81号嘉信茂广场新沃尔玛四楼店面	青云谱区	南昌市	B0FFHENHFR	[]	贡茶(凯德广场店)	江西省	15170244210	餐饮服务;餐饮相关场所;餐饮相关	050000	115.922143	28.654250	360000	江西省	贡茶
114.917070,25.860971	经济技术开发区湖边镇宋城路169号A栋百户超市A02号商铺	章贡区	赣州市	B0FFHNE5VL	[]	贡茶(宋城路店)	江西省	15170780076	餐饮服务;餐饮相关场所;餐饮相关	050000	114.917070	25.860971	360000	江西省	贡茶
115.913182,28.671021	丁公路105号城市便捷酒店旁(原星辰树风格酒店)	西湖区	南昌市	B0FFHU782V	[]	贡茶(丁公路店)	江西省	0791-88869933;18007099788	餐饮服务;冷饮店;冷饮店	050700	115.913182	28.671021	360000	江西省	贡茶
114.363045,25.394138	下河边路与建设路交叉口西北100米	大余县	赣州市	B0FFGVRGXB	[]	贡茶(大余店)	江西省	0797-8710039;18979712297	餐饮服务;餐饮相关场所;餐饮相关	050000	114.363045	25.394138	360000	江西省	贡茶
115.989988,29.707540	湖滨小学青年路68号	浔阳区	九江市	B0FFHZW39P	[]	贡茶(湖滨店)	江西省	15879223617	餐饮服务;冷饮店;冷饮店	050700	115.989988	29.707540	360000	江西省	贡茶
116.606203,28.240816	龙山大道东信·财富广场1楼东信百货天幕影城楼下	东乡区	抚州市	B0FFGKHIZV	[]	贡茶(东信百货店)	江西省	15070428686	餐饮服务;餐饮相关场所;餐饮相关	050000	116.606203	28.240816	360000	江西省	贡茶
116.011824,28.673038	紫阳大道长胜大市场商业街2区7栋	南昌县	南昌市	B0FFH7O6C3	[]	贡茶(瑶湖店)	江西省	15805906500	餐饮服务;冷饮店;冷饮店	050700	116.011824	28.673038	360000	江西省	贡茶
115.937268,28.542314	莲塘向阳路458号	南昌县	南昌市	B0FFGL1OSA	[]	贡茶(莲塘向阳路店)	江西省	18670630274;18770060328	餐饮服务;冷饮店;冷饮店	050700	115.937268	28.542314	360000	江西省	贡茶
115.908524,28.664112	八一大道1号	西湖区	南昌市	B0FFI2SEVJ	[]	贡茶(老福山店)	江西省	18879115015	餐饮服务;糕饼店;糕饼店	050800	115.908524	28.664112	360000	江西省	贡茶
115.982238,29.711775	十里大道5号3幢东1号	浔阳区	九江市	B0FFGZQGOZ	[]	贡茶(三中店)	江西省	17779202758	餐饮服务;冷饮店;冷饮店	050700	115.982238	29.711775	360000	江西省	贡茶
114.385882,27.795989	中山中路328号	袁州区	宜春市	B0FFHE0ZWE	[]	贡茶(新步步高旁)	江西省	15770903123;18970538199	餐饮服务;快餐厅;快餐厅	050300	114.385882	27.795989	360000	江西省	贡茶
115.991326,29.725658	大中路步行街618号太平洋电脑城对面	浔阳区	九江市	B0FFGT3TX3	[]	贡茶(步行街店)	江西省	17770208617	餐饮服务;冷饮店;冷饮店	050700	115.991326	29.725658	360000	江西省	贡茶
114.766915,25.653627	广场天街颐园水景街66号	南康区	赣州市	B0FFHW01CX	[]	贡茶(广场天街店)	江西省	18823158816	餐饮服务;糕饼店;糕饼店	050800	114.766915	25.653627	360000	江西省	贡茶
115.992208,29.707691	青年路96号	浔阳区	九江市	B0FFIBO362	[]	贡茶(财校店)	江西省	15307920291	餐饮服务;餐饮相关场所;餐饮相关	050000	115.992208	29.707691	360000	江西省	贡茶
117.216922,29.289324	广场南路金鼎1楼	珠山区	景德镇市	B0FFHC10J3	[]	贡茶(金鼎广场店)	江西省	0798-8517770	餐饮服务;茶艺馆;茶艺馆	050600	117.216922	29.289324	360000	江西省	贡茶
115.885189,28.585320	象湖芳草路景城名郡26栋112室	南昌县	南昌市	B0FFH9CWQH	[]	贡茶(南昌象湖旗舰店)	江西省	13767176837	餐饮服务;冷饮店;冷饮店	050700	115.885189	28.585320	360000	江西省	贡茶
115.766250,29.324165	东风大道与蒲塘一支路交叉口东北50米	德安县	九江市	B0FFGDJXIF	[]	贡茶(东风大道)	江西省	13767220929;17307921881	餐饮服务;中餐厅;清真菜馆	050121	115.766250	29.324165	360000	江西省	贡茶
114.934093,27.801735	公园北路235号仰天皇厨旁	渝水区	新余市	B0FFH3HFRA	[]	贡茶(抱石公园店)	江西省	18172978780	餐饮服务;冷饮店;冷饮店	050700	114.934093	27.801735	360000	江西省	贡茶
115.435675,27.320934	天诚步行街5号附近	永丰县	吉安市	B0FFHG3SVK	[]	贡茶(步行街)	江西省	18007965565	餐饮服务;餐饮相关场所;餐饮相关	050000	115.435675	27.320934	360000	江西省	贡茶
117.034839,28.240500	胜利西路6号凯翔新天地1楼	月湖区	鹰潭市	B0FFIBO8Q0	[]	贡茶(凯翔店)	江西省	15979933320	餐饮服务;糕饼店;糕饼店	050800	117.034839	28.240500	360000	江西省	贡茶
115.099258,29.259251	文化广场大润发1楼	武宁县	九江市	B0FFGCZT3W	[]	贡茶(文化广场店)	江西省	15779855500;15779255500	餐饮服务;餐饮相关场所;餐饮相关	050000	115.099258	29.259251	360000	江西省	贡茶
114.532310,24.743690	寿梅路40号(中国邮政储蓄银行旁)	全南县	赣州市	B0FFH0QV19	[]	贡茶(寿梅路)	江西省	[]	餐饮服务;冷饮店;冷饮店	050700	114.532310	24.743690	360000	江西省	贡茶
114.907659,27.041840	凤凰路与文山路交叉口东北150米	吉安县	吉安市	B0FFH8N4I4	[]	贡茶(老街店)	江西省	18979623063	餐饮服务;冷饮店;冷饮店	050700	114.907659	27.041840	360000	江西省	贡茶
117.211931,29.308300	新村西路175号附近	珠山区	景德镇市	B0FFIP6UUP	[]	浮梁贡茶	江西省	0798-2622199	购物服务;专卖店;专营店	061200	117.211931	29.308300	360000	江西省	贡茶
115.823298,29.232875	高尔夫大道天虹商场东门华夏影院门口	共青城市	九江市	B0FFIA5O1P	[]	乌龙贡茶	江西省	[]	购物服务;购物相关场所;购物相关场所	060000	115.823298	29.232875	360000	江西省	贡茶
114.923607,27.829228	赣西大道1080号(深港明珠)	渝水区	新余市	B0FFHWDWYM	[]	nice贡茶(深港明珠店)	江西省	18551610811	餐饮服务;餐饮相关场所;餐饮相关	050000	114.923607	27.829228	360000	江西省	贡茶
114.941661,25.851594	文清路8-152号	章贡区	赣州市	B0FFH1HT8V	[]	贡茶茶饮(中联商城店)	江西省	18079744318	餐饮服务;糕饼店;糕饼店	050800	114.941661	25.851594	360000	江西省	贡茶
115.823227,29.232929	富华大道天虹商场华夏电影院一楼	共青城市	九江市	B0FFHBM5R9	[]	wulong贡茶(天虹店)	江西省	18646778863;18170065153	餐饮服务;餐饮相关场所;餐饮相关	050000	115.823227	29.232929	360000	江西省	贡茶
116.554448,29.893454	龙城大道501号	彭泽县	九江市	B0FFG1BGOF	[]	文帝贡茶(彭泽分店)	江西省	15717027779;13521866360	购物服务;专卖店;专营店	061200	116.554448	29.893454	360000	江西省	贡茶
114.938314,27.800925	胜利北路17号昔年时尚餐厅正对面	渝水区	新余市	B0FFGH7NS7	[]	御贡茶	江西省	18179000236	餐饮服务;餐饮相关场所;餐饮相关	050000	114.938314	27.800925	360000	江西省	贡茶
117.159134,29.774605	206国道南50米	浮梁县	景德镇市	B031E13STC	[]	浮梁贡茶厂	江西省	[]	公司企业;工厂;工厂	170300	117.159134	29.774605	360000	江西省	贡茶
116.358996,27.993348	赣东大道304号附近	临川区	抚州市	B0FFH6BVNA	[]	御贡茶(赣东大道)	江西省	13907940202	餐饮服务;冷饮店;冷饮店	050700	116.358996	27.993348	360000	江西省	贡茶
115.419618,25.954089	滨江大道汇金广场1楼华莱士隔壁	于都县	赣州市	B0FFH0X8KE	[]	御制贡茶(汇金广场店)	江西省	[]	餐饮服务;餐饮相关场所;餐饮相关	050000	115.419618	25.954089	360000	江西省	贡茶
116.692536,29.009678	中心大道与鄱阳湖大道交叉口西北150米	鄱阳县	上饶市	B0FFGYMT4C	[]	宫廷贡茶(尚都国际店)	江西省	4008003882;13559077706	餐饮服务;冷饮店;冷饮店	050700	116.692536	29.009678	360000	江西省	贡茶
114.939062,25.865967	郁孤台历史文化街军门楼宋街3-2号(军门楼进来50米)	章贡区	赣州市	B0FFHBNINP	[]	贡茶皇茶	江西省	18970146870	餐饮服务;餐饮相关场所;餐饮相关	050000	114.939062	25.865967	360000	江西省	贡茶
